https://en.wikipedia.org/wiki/Google_Translate,Google Translate,81871
https://en.wikipedia.org/wiki/Impeachment_of_Andrew_Johnson,Impeachment of Andrew Johnson,81861
https://en.wikipedia.org/wiki/RT_(TV_network),RT (TV network),81857
https://en.wikipedia.org/wiki/Gordon_Ramsay,Gordon Ramsay,81755
https://en.wikipedia.org/wiki/Kaitlin_Bennett,Kaitlin Bennett,81730
https://en.wikipedia.org/wiki/Lewis_Capaldi,Lewis Capaldi,81692
https://en.wikipedia.org/wiki/The_Beatles,The Beatles,81674
https://en.wikipedia.org/wiki/Maycee_Barber,Maycee Barber,81499
https://en.wikipedia.org/wiki/Lost_in_Space_(2018_TV_series),Lost in Space (2018 TV series),81491
https://en.wikipedia.org/wiki/Carrie_Fisher,Carrie Fisher,81482
https://en.wikipedia.org/wiki/Togo_(dog),Togo (dog),81328
https://en.wikipedia.org/wiki/Hustlers_(film),Hustlers (film),81298
https://en.wikipedia.org/wiki/Sophia_Bush,Sophia Bush,81267
https://en.wikipedia.org/wiki/2019%E2%80%9320_Premier_League,2019–20 Premier League,81239
https://en.wikipedia.org/wiki/Paul_Walker,Paul Walker,81203
https://en.wikipedia.org/wiki/History_of_the_Kansas_City_Chiefs,History of the Kansas City Chiefs,81172
https://en.wikipedia.org/wiki/Earth,Earth,81118
https://en.wikipedia.org/wiki/2020_Masters_(snooker),2020 Masters (snooker),81057
https://en.wikipedia.org/wiki/Canadian_Broadcasting_Corporation,Canadian Broadcasting Corporation,80993
https://en.wikipedia.org/wiki/Mehdi_Dehbi,Mehdi Dehbi,80970
https://en.wikipedia.org/wiki/Grey%27s_Anatomy,Grey's Anatomy,80969
https://en.wikipedia.org/wiki/Switzerland,Switzerland,80965
https://en.wikipedia.org/wiki/Pete_Buttigieg,Pete Buttigieg,80887
https://en.wikipedia.org/wiki/Manic_(album),Manic (album),80882
https://en.wikipedia.org/wiki/Apple_Inc.,Apple Inc.,80753
"https://en.wikipedia.org/wiki/Death_of_Diana,_Princess_of_Wales","Death of Diana, Princess of Wales",80693
https://en.wikipedia.org/wiki/House_of_Windsor,House of Windsor,80677
https://en.wikipedia.org/wiki/Contagion_(2011_film),Contagion (2011 film),80540
https://en.wikipedia.org/wiki/War_(2019_film),War (2019 film),80373
https://en.wikipedia.org/wiki/Diane_Ladd,Diane Ladd,80314
https://en.wikipedia.org/wiki/Richard_Nixon,Richard Nixon,80288
https://en.wikipedia.org/wiki/Nicolas_Cage,Nicolas Cage,80271
https://en.wikipedia.org/wiki/B._R._Ambedkar,B. R. Ambedkar,80229
https://en.wikipedia.org/wiki/John_Cena,John Cena,80188
https://en.wikipedia.org/wiki/UEFA_Euro_2020,UEFA Euro 2020,80066
https://en.wikipedia.org/wiki/XXX_(2002_film),XXX (2002 film),80054
https://en.wikipedia.org/wiki/Emma_Thompson,Emma Thompson,79936
https://en.wikipedia.org/wiki/Paige_(wrestler),Paige (wrestler),79921
https://en.wikipedia.org/wiki/2019_novel_coronavirus_(2019-nCoV),2019 novel coronavirus (2019-nCoV),79899
https://en.wikipedia.org/wiki/Monica_Lewinsky,Monica Lewinsky,79822
https://en.wikipedia.org/wiki/Camila_Cabello,Camila Cabello,79530
https://en.wikipedia.org/wiki/Paris_Hilton,Paris Hilton,79435
https://en.wikipedia.org/wiki/Luka_Don%C4%8Di%C4%87,Luka Dončić,79434
https://en.wikipedia.org/wiki/Dark_Waters_(2019_film),Dark Waters (2019 film),79432
https://en.wikipedia.org/wiki/Nicole_Kidman,Nicole Kidman,79391
https://en.wikipedia.org/wiki/Suicide_methods,Suicide methods,79287
https://en.wikipedia.org/wiki/Evan_Peters,Evan Peters,79185
https://en.wikipedia.org/wiki/Studio_Ghibli,Studio Ghibli,79185
https://en.wikipedia.org/wiki/Super_Bowl_XXIX,Super Bowl XXIX,79120
https://en.wikipedia.org/wiki/Allu_Arjun,Allu Arjun,79109
https://en.wikipedia.org/wiki/Vijay_Deverakonda,Vijay Deverakonda,79031
https://en.wikipedia.org/wiki/Tom_Selleck,Tom Selleck,78888
https://en.wikipedia.org/wiki/Ian_McKellen,Ian McKellen,78863
https://en.wikipedia.org/wiki/Ray_Lewis,Ray Lewis,78848
https://en.wikipedia.org/wiki/Outlander_(TV_series),Outlander (TV series),78835
https://en.wikipedia.org/wiki/Hong_Kong,Hong Kong,78808
https://en.wikipedia.org/wiki/Sunny_Ozell,Sunny Ozell,78767
https://en.wikipedia.org/wiki/Make_It_with_You_(TV_series),Make It with You (TV series),78740
https://en.wikipedia.org/wiki/U.S._state,U.S. state,78736
https://en.wikipedia.org/wiki/Jason_Bateman,Jason Bateman,78604
https://en.wikipedia.org/wiki/Elizabeth_Holmes,Elizabeth Holmes,78502
https://en.wikipedia.org/wiki/2020_Delhi_Legislative_Assembly_election,2020 Delhi Legislative Assembly election,78374
https://en.wikipedia.org/wiki/Jessica_Simpson,Jessica Simpson,78318
https://en.wikipedia.org/wiki/Ku_Klux_Klan,Ku Klux Klan,78317
https://en.wikipedia.org/wiki/Roddy_Ricch,Roddy Ricch,78296
https://en.wikipedia.org/wiki/Mila_Kunis,Mila Kunis,78194
https://en.wikipedia.org/wiki/Ragnar_Lodbrok,Ragnar Lodbrok,78169
https://en.wikipedia.org/wiki/Periyar_E._V._Ramasamy,Periyar E. V. Ramasamy,78114
https://en.wikipedia.org/wiki/Virgin_River_(TV_series),Virgin River (TV series),78064
https://en.wikipedia.org/wiki/John_3:16,John 3:16,78060
https://en.wikipedia.org/wiki/Jerry_Nadler,Jerry Nadler,78005
https://en.wikipedia.org/wiki/Alexander_Ludwig,Alexander Ludwig,77965
https://en.wikipedia.org/wiki/Madonna_(entertainer),Madonna (entertainer),77920
https://en.wikipedia.org/wiki/Keir_Starmer,Keir Starmer,77906
https://en.wikipedia.org/wiki/Alexander_the_Great,Alexander the Great,77803
https://en.wikipedia.org/wiki/Hyun_Bin,Hyun Bin,77800
https://en.wikipedia.org/wiki/List_of_Power_episodes,List of Power episodes,77673
https://en.wikipedia.org/wiki/Jim_Carrey,Jim Carrey,77408
"https://en.wikipedia.org/wiki/Tesla,_Inc.","Tesla, Inc.",77158
https://en.wikipedia.org/wiki/Super_Bowl_XLIX,Super Bowl XLIX,77015
https://en.wikipedia.org/wiki/Melania_Trump,Melania Trump,76937
https://en.wikipedia.org/wiki/Panga_(film),Panga (film),76930
https://en.wikipedia.org/wiki/Rachel_Brosnahan,Rachel Brosnahan,76855
https://en.wikipedia.org/wiki/Ratan_Tata,Ratan Tata,76853
https://en.wikipedia.org/wiki/Indonesia,Indonesia,76818
https://en.wikipedia.org/wiki/Dear_Comrade,Dear Comrade,76804
https://en.wikipedia.org/wiki/Exodus_of_Kashmiri_Hindus,Exodus of Kashmiri Hindus,76801
https://en.wikipedia.org/wiki/Meghan_Trainor,Meghan Trainor,76762
https://en.wikipedia.org/wiki/Andrew_Scott_(actor),Andrew Scott (actor),76749
https://en.wikipedia.org/wiki/Inception,Inception,76720
https://en.wikipedia.org/wiki/PBS,PBS,76636
https://en.wikipedia.org/wiki/Mckenna_Grace,Mckenna Grace,76528
https://en.wikipedia.org/wiki/Game_of_Thrones,Game of Thrones,76465
https://en.wikipedia.org/wiki/Impeachment,Impeachment,76441
https://en.wikipedia.org/wiki/The_Eternals_(film),The Eternals (film),76424
https://en.wikipedia.org/wiki/Eddie_Murphy,Eddie Murphy,76367
https://en.wikipedia.org/wiki/Celine_Dion,Celine Dion,76340
https://en.wikipedia.org/wiki/President_of_the_United_States,President of the United States,76263
https://en.wikipedia.org/wiki/Dune_(2020_film),Dune (2020 film),76233
https://en.wikipedia.org/wiki/Cat,Cat,76204
https://en.wikipedia.org/wiki/Koala,Koala,76194
https://en.wikipedia.org/wiki/Zooey_Deschanel,Zooey Deschanel,76174
https://en.wikipedia.org/wiki/Christian_Bale,Christian Bale,76106
https://en.wikipedia.org/wiki/Laxmi_Agarwal,Laxmi Agarwal,76081
https://en.wikipedia.org/wiki/Servant_(TV_series),Servant (TV series),76048
https://en.wikipedia.org/wiki/United_States_Senate,United States Senate,75978
https://en.wikipedia.org/wiki/Auschwitz_concentration_camp,Auschwitz concentration camp,75973
https://en.wikipedia.org/wiki/Victor_Moses,Victor Moses,75702
https://en.wikipedia.org/wiki/Los_Angeles,Los Angeles,75699
https://en.wikipedia.org/wiki/Justin_Gaethje,Justin Gaethje,75531
https://en.wikipedia.org/wiki/Karen_Gillan,Karen Gillan,75512
https://en.wikipedia.org/wiki/The_Big_Bang_Theory,The Big Bang Theory,75436
https://en.wikipedia.org/wiki/Ares_(TV_series),Ares (TV series),75417
https://en.wikipedia.org/wiki/The_Wiggles,The Wiggles,75409
https://en.wikipedia.org/wiki/Grimes_(musician),Grimes (musician),75382
https://en.wikipedia.org/wiki/Democracy_Index,Democracy Index,75098
https://en.wikipedia.org/wiki/Beetlejuice_(entertainer),Beetlejuice (entertainer),75092
https://en.wikipedia.org/wiki/Cardi_B,Cardi B,74960
https://en.wikipedia.org/wiki/Alex_Smith,Alex Smith,74958
https://en.wikipedia.org/wiki/Karnataka,Karnataka,74927
https://en.wikipedia.org/wiki/MacKenzie_Bezos,MacKenzie Bezos,74912
https://en.wikipedia.org/wiki/Chris_Evans_(actor),Chris Evans (actor),74898
https://en.wikipedia.org/wiki/Rupert_Murdoch,Rupert Murdoch,74870
https://en.wikipedia.org/wiki/Reese_Witherspoon,Reese Witherspoon,74797
https://en.wikipedia.org/wiki/Atomic_bombings_of_Hiroshima_and_Nagasaki,Atomic bombings of Hiroshima and Nagasaki,74789
https://en.wikipedia.org/wiki/Turkey,Turkey,74634
https://en.wikipedia.org/wiki/John_Lennon,John Lennon,74616
https://en.wikipedia.org/wiki/National_Register_of_Citizens,National Register of Citizens,74610
https://en.wikipedia.org/wiki/Lady_Diana_Spencer,Lady Diana Spencer,74587
https://en.wikipedia.org/wiki/Russell_Bufalino,Russell Bufalino,74557
https://en.wikipedia.org/wiki/David_Bowie,David Bowie,74509
https://en.wikipedia.org/wiki/Harold_Wilson,Harold Wilson,74484
https://en.wikipedia.org/wiki/Succession_(TV_series),Succession (TV series),74454
https://en.wikipedia.org/wiki/The_Office_(American_TV_series),The Office (American TV series),74371
https://en.wikipedia.org/wiki/T%C3%A9a_Leoni,Téa Leoni,74340
https://en.wikipedia.org/wiki/Ja_Morant,Ja Morant,74172
https://en.wikipedia.org/wiki/Star_Trek:_Discovery,Star Trek: Discovery,74031
https://en.wikipedia.org/wiki/Zlatan_Ibrahimovi%C4%87,Zlatan Ibrahimović,74029
https://en.wikipedia.org/wiki/Zoe_Lofgren,Zoe Lofgren,73900
https://en.wikipedia.org/wiki/Wang_Qiang_(tennis),Wang Qiang (tennis),73876
https://en.wikipedia.org/wiki/Helena_Bonham_Carter,Helena Bonham Carter,73811
https://en.wikipedia.org/wiki/Domino_Kirke,Domino Kirke,73792
https://en.wikipedia.org/wiki/My_Hero_Academia,My Hero Academia,73763
https://en.wikipedia.org/wiki/Dakota_Johnson,Dakota Johnson,73716
https://en.wikipedia.org/wiki/Chris_Borland,Chris Borland,73715
https://en.wikipedia.org/wiki/Demi_Lovato,Demi Lovato,73649
https://en.wikipedia.org/wiki/Mahesh_Babu,Mahesh Babu,73618
https://en.wikipedia.org/wiki/George_Soros,George Soros,73602
https://en.wikipedia.org/wiki/Marriage_Story,Marriage Story,73451
https://en.wikipedia.org/wiki/Ruth_Bader_Ginsburg,Ruth Bader Ginsburg,73449
https://en.wikipedia.org/wiki/Generation_X,Generation X,73438
https://en.wikipedia.org/wiki/Orlando_Brown_(actor),Orlando Brown (actor),73366
https://en.wikipedia.org/wiki/Salma_Hayek,Salma Hayek,73338
https://en.wikipedia.org/wiki/Batwoman_(TV_series),Batwoman (TV series),73319
https://en.wikipedia.org/wiki/Winona_Ryder,Winona Ryder,73268
https://en.wikipedia.org/wiki/Tex_Watson,Tex Watson,73266
https://en.wikipedia.org/wiki/Atlanta,Atlanta,73109
https://en.wikipedia.org/wiki/Venus_Williams,Venus Williams,73062
https://en.wikipedia.org/wiki/Sexual_intercourse,Sexual intercourse,73044
https://en.wikipedia.org/wiki/BBC,BBC,73009
https://en.wikipedia.org/wiki/Premier_League_records_and_statistics,Premier League records and statistics,72953
https://en.wikipedia.org/wiki/Index_of_Economic_Freedom,Index of Economic Freedom,72951
https://en.wikipedia.org/wiki/Zendaya,Zendaya,72912
https://en.wikipedia.org/wiki/Hailey_Baldwin,Hailey Baldwin,72797
https://en.wikipedia.org/wiki/Sarah_Levy,Sarah Levy,72791
https://en.wikipedia.org/wiki/CeeLo_Green,CeeLo Green,72756
https://en.wikipedia.org/wiki/Brexit,Brexit,72629
https://en.wikipedia.org/wiki/Pam_Bondi,Pam Bondi,72607
https://en.wikipedia.org/wiki/Bruce_Dern,Bruce Dern,72573
https://en.wikipedia.org/wiki/Gal_Gadot,Gal Gadot,72549
https://en.wikipedia.org/wiki/Ray_Donovan,Ray Donovan,72511
https://en.wikipedia.org/wiki/Bob_Ross,Bob Ross,72511
https://en.wikipedia.org/wiki/European_Union,European Union,72488
https://en.wikipedia.org/wiki/Indian_cricket_team_in_New_Zealand_in_2019%E2%80%9320,Indian cricket team in New Zealand in 2019–20,72483
https://en.wikipedia.org/wiki/2019_NFL_Draft,2019 NFL Draft,72452
https://en.wikipedia.org/wiki/Pooja_Hegde,Pooja Hegde,72426
https://en.wikipedia.org/wiki/Paul_Rudd,Paul Rudd,72376
https://en.wikipedia.org/wiki/United_Arab_Emirates,United Arab Emirates,72332
https://en.wikipedia.org/wiki/Zac_Efron,Zac Efron,72328
https://en.wikipedia.org/wiki/Thomas_Edison,Thomas Edison,72304
https://en.wikipedia.org/wiki/Doctor_Who,Doctor Who,72240
https://en.wikipedia.org/wiki/Carlos_Tevez,Carlos Tevez,72226
https://en.wikipedia.org/wiki/Eric_Rudolph,Eric Rudolph,72208
https://en.wikipedia.org/wiki/Friends,Friends,72195
https://en.wikipedia.org/wiki/Aquarius_(astrology),Aquarius (astrology),72050
https://en.wikipedia.org/wiki/Catherine_O%27Hara,Catherine O'Hara,71977
https://en.wikipedia.org/wiki/Doja_Cat,Doja Cat,71862
https://en.wikipedia.org/wiki/Carlos_Diego_Ferreira,Carlos Diego Ferreira,71853
https://en.wikipedia.org/wiki/Ellen_DeGeneres,Ellen DeGeneres,71721
https://en.wikipedia.org/wiki/Vincent_van_Gogh,Vincent van Gogh,71651
https://en.wikipedia.org/wiki/Edinson_Cavani,Edinson Cavani,71618
https://en.wikipedia.org/wiki/America%27s_Got_Talent:_The_Champions,America's Got Talent: The Champions,71570
https://en.wikipedia.org/wiki/Frank_Sinatra,Frank Sinatra,71532
https://en.wikipedia.org/wiki/Breaking_Bad,Breaking Bad,71521
https://en.wikipedia.org/wiki/Boyz_II_Men,Boyz II Men,71446
https://en.wikipedia.org/wiki/Rami_Malek,Rami Malek,71429
https://en.wikipedia.org/wiki/Pizzagate_conspiracy_theory,Pizzagate conspiracy theory,71372
https://en.wikipedia.org/wiki/Meryl_Streep,Meryl Streep,71336
https://en.wikipedia.org/wiki/Synthetic_cannabinoids,Synthetic cannabinoids,71288
https://en.wikipedia.org/wiki/Daniel_Radcliffe,Daniel Radcliffe,71257
https://en.wikipedia.org/wiki/Aberfan_disaster,Aberfan disaster,71198
https://en.wikipedia.org/wiki/The_Child_(Star_Wars),The Child (Star Wars),71153
https://en.wikipedia.org/wiki/Greek_alphabet,Greek alphabet,71134
https://en.wikipedia.org/wiki/Jesus,Jesus,71064
https://en.wikipedia.org/wiki/Hamilton_(musical),Hamilton (musical),71053
https://en.wikipedia.org/wiki/Rachel_Khoo,Rachel Khoo,71043
https://en.wikipedia.org/wiki/Queen_(band),Queen (band),70996
https://en.wikipedia.org/wiki/Spain,Spain,70976
https://en.wikipedia.org/wiki/Brie_Larson,Brie Larson,70917
"https://en.wikipedia.org/wiki/Sophie,_Countess_of_Wessex","Sophie, Countess of Wessex",70872
https://en.wikipedia.org/wiki/Guy_Ritchie,Guy Ritchie,70825
https://en.wikipedia.org/wiki/The_Young_Pope,The Young Pope,70736
https://en.wikipedia.org/wiki/Nasdaq,Nasdaq,70653
https://en.wikipedia.org/wiki/Lev_Parnas_and_Igor_Fruman,Lev Parnas and Igor Fruman,70612
https://en.wikipedia.org/wiki/The_Weeknd,The Weeknd,70608
https://en.wikipedia.org/wiki/John_Krasinski,John Krasinski,70556
https://en.wikipedia.org/wiki/Bangladesh,Bangladesh,70544
https://en.wikipedia.org/wiki/FC_Barcelona,FC Barcelona,70513
https://en.wikipedia.org/wiki/Patrick_Swayze,Patrick Swayze,70484
https://en.wikipedia.org/wiki/Caitlyn_Jenner,Caitlyn Jenner,70481
https://en.wikipedia.org/wiki/Wuhan_coronavirus,Wuhan coronavirus,70468
https://en.wikipedia.org/wiki/Zo%C3%AB_Kravitz,Zoë Kravitz,70454
https://en.wikipedia.org/wiki/Snoop_Dogg,Snoop Dogg,70450
https://en.wikipedia.org/wiki/Malaysia,Malaysia,70431
https://en.wikipedia.org/wiki/John_Profumo,John Profumo,70409
https://en.wikipedia.org/wiki/Vin_Diesel,Vin Diesel,70362
https://en.wikipedia.org/wiki/Kanye_West,Kanye West,70315
https://en.wikipedia.org/wiki/Mark_Zuckerberg,Mark Zuckerberg,70312
https://en.wikipedia.org/wiki/Asperger_syndrome,Asperger syndrome,70282
https://en.wikipedia.org/wiki/Psycho_(2020_film),Psycho (2020 film),70214
https://en.wikipedia.org/wiki/Love_Aaj_Kal,Love Aaj Kal,70180
https://en.wikipedia.org/wiki/The_Godfather,The Godfather,70172
https://en.wikipedia.org/wiki/R._Kelly,R. Kelly,70135
https://en.wikipedia.org/wiki/Brazil,Brazil,70119
https://en.wikipedia.org/wiki/Togo_(film),Togo (film),70072
https://en.wikipedia.org/wiki/The_Turn_of_the_Screw,The Turn of the Screw,70059
https://en.wikipedia.org/wiki/England,England,69934
https://en.wikipedia.org/wiki/Anne_with_an_E,Anne with an E,69929
https://en.wikipedia.org/wiki/Republican_Party_(United_States),Republican Party (United States),69876
https://en.wikipedia.org/wiki/Firefox,Firefox,69874
https://en.wikipedia.org/wiki/Cameron_Boyce,Cameron Boyce,69860
https://en.wikipedia.org/wiki/George_W._Bush,George W. Bush,69806
https://en.wikipedia.org/wiki/Dmitry_Medvedev,Dmitry Medvedev,69702
https://en.wikipedia.org/wiki/Jennifer_Lawrence,Jennifer Lawrence,69693
https://en.wikipedia.org/wiki/Prince_(musician),Prince (musician),69684
https://en.wikipedia.org/wiki/Alexander_Skarsg%C3%A5rd,Alexander Skarsgård,69674
https://en.wikipedia.org/wiki/Choi_Woo-shik,Choi Woo-shik,69672
https://en.wikipedia.org/wiki/Bryan_Stevenson,Bryan Stevenson,69535
https://en.wikipedia.org/wiki/Napoleon,Napoleon,69480
https://en.wikipedia.org/wiki/Susan_Downey,Susan Downey,69480
https://en.wikipedia.org/wiki/Italy,Italy,69441
https://en.wikipedia.org/wiki/Jessica_Alba,Jessica Alba,69426
https://en.wikipedia.org/wiki/Andrew_Johnson,Andrew Johnson,69410
https://en.wikipedia.org/wiki/A._P._J._Abdul_Kalam,A. P. J. Abdul Kalam,69409
https://en.wikipedia.org/wiki/Nicole_Scherzinger,Nicole Scherzinger,69322
https://en.wikipedia.org/wiki/John_Travolta,John Travolta,69291
https://en.wikipedia.org/wiki/Marlon_Brando,Marlon Brando,69152
https://en.wikipedia.org/wiki/James_Hewitt,James Hewitt,69140
https://en.wikipedia.org/wiki/Phylicia_Rashad,Phylicia Rashad,69116
https://en.wikipedia.org/wiki/Julia_Roberts,Julia Roberts,69078
https://en.wikipedia.org/wiki/The_Good_Doctor_(TV_series),The Good Doctor (TV series),69049
https://en.wikipedia.org/wiki/Shah_Rukh_Khan,Shah Rukh Khan,68978
https://en.wikipedia.org/wiki/Jonas_Brothers,Jonas Brothers,68911
https://en.wikipedia.org/wiki/Tyson_Fury,Tyson Fury,68892
https://en.wikipedia.org/wiki/Money_Heist,Money Heist,68797
https://en.wikipedia.org/wiki/Virgil_van_Dijk,Virgil van Dijk,68797
https://en.wikipedia.org/wiki/Dick_Cavett,Dick Cavett,68750
https://en.wikipedia.org/wiki/Sai_Baba_of_Shirdi,Sai Baba of Shirdi,68727
https://en.wikipedia.org/wiki/Sonic_the_Hedgehog_(film),Sonic the Hedgehog (film),68718
https://en.wikipedia.org/wiki/Norway,Norway,68714
https://en.wikipedia.org/wiki/Stephen_King,Stephen King,68687
https://en.wikipedia.org/wiki/Gwen_Stefani,Gwen Stefani,68601
https://en.wikipedia.org/wiki/Britney_Spears,Britney Spears,68583
https://en.wikipedia.org/wiki/Jed_York,Jed York,68556
https://en.wikipedia.org/wiki/O._J._Simpson_murder_case,O. J. Simpson murder case,68434
https://en.wikipedia.org/wiki/List_of_English_football_champions,List of English football champions,68377
https://en.wikipedia.org/wiki/Murchison_meteorite,Murchison meteorite,68258
https://en.wikipedia.org/wiki/Austin_Butler,Austin Butler,68249
https://en.wikipedia.org/wiki/Allen_Ludden,Allen Ludden,68240
https://en.wikipedia.org/wiki/Deadwater_Fell,Deadwater Fell,68209
https://en.wikipedia.org/wiki/Israel_Adesanya,Israel Adesanya,68194
https://en.wikipedia.org/wiki/Quique_Seti%C3%A9n,Quique Setién,68091
https://en.wikipedia.org/wiki/Theodore_Roosevelt,Theodore Roosevelt,68052
https://en.wikipedia.org/wiki/UFC_248,UFC 248,68051
https://en.wikipedia.org/wiki/Sylvia_Garcia,Sylvia Garcia,68050
https://en.wikipedia.org/wiki/Maria_Sharapova,Maria Sharapova,68026
https://en.wikipedia.org/wiki/Ayushmann_Khurrana,Ayushmann Khurrana,68022
https://en.wikipedia.org/wiki/Ronan_Farrow,Ronan Farrow,67949
https://en.wikipedia.org/wiki/The_Call_of_the_Wild,The Call of the Wild,67941
https://en.wikipedia.org/wiki/Derek_Fowlds,Derek Fowlds,67887
https://en.wikipedia.org/wiki/Young_M.A,Young M.A,67817
https://en.wikipedia.org/wiki/Tom_Holland_(actor),Tom Holland (actor),67815
https://en.wikipedia.org/wiki/English_language,English language,67800
https://en.wikipedia.org/wiki/Dana_White,Dana White,67754
https://en.wikipedia.org/wiki/Courteney_Cox,Courteney Cox,67716
https://en.wikipedia.org/wiki/List_of_country_calling_codes,List of country calling codes,67659
https://en.wikipedia.org/wiki/Terry_Crews,Terry Crews,67602
https://en.wikipedia.org/wiki/United_Nations,United Nations,67568
https://en.wikipedia.org/wiki/Escape_from_Tarkov,Escape from Tarkov,67548
https://en.wikipedia.org/wiki/Needlefish,Needlefish,67518
https://en.wikipedia.org/wiki/Greg_Page_(musician),Greg Page (musician),67492
https://en.wikipedia.org/wiki/The_Notorious_B.I.G.,The Notorious B.I.G.,67476
https://en.wikipedia.org/wiki/The_Blacklist_(TV_series),The Blacklist (TV series),67414
https://en.wikipedia.org/wiki/The_Lord_of_the_Rings_(film_series),The Lord of the Rings (film series),67402
https://en.wikipedia.org/wiki/Daniel_Craig,Daniel Craig,67369
https://en.wikipedia.org/wiki/Stephen_Paddock,Stephen Paddock,67354
https://en.wikipedia.org/wiki/Audrey_Hepburn,Audrey Hepburn,67349
https://en.wikipedia.org/wiki/Emily_Blunt,Emily Blunt,67340
https://en.wikipedia.org/wiki/Bonnie_and_Clyde,Bonnie and Clyde,67314
https://en.wikipedia.org/wiki/Richard_T._Jones,Richard T. Jones,67302
https://en.wikipedia.org/wiki/Catherine_Zeta-Jones,Catherine Zeta-Jones,67293
https://en.wikipedia.org/wiki/Tom_Kenny,Tom Kenny,67227
https://en.wikipedia.org/wiki/Giannis_Antetokounmpo,Giannis Antetokounmpo,67222
https://en.wikipedia.org/wiki/Kate_Winslet,Kate Winslet,67116
https://en.wikipedia.org/wiki/Colin_Farrell,Colin Farrell,67116
https://en.wikipedia.org/wiki/Mexico,Mexico,67091
https://en.wikipedia.org/wiki/Snowpiercer,Snowpiercer,67075
https://en.wikipedia.org/wiki/Ewan_McGregor,Ewan McGregor,67053
https://en.wikipedia.org/wiki/Jake_Gyllenhaal,Jake Gyllenhaal,67016
https://en.wikipedia.org/wiki/Islamic_Golden_Age,Islamic Golden Age,67012
https://en.wikipedia.org/wiki/Marie_Antoinette,Marie Antoinette,66995
https://en.wikipedia.org/wiki/Brett_Favre,Brett Favre,66896
https://en.wikipedia.org/wiki/Lunar_New_Year,Lunar New Year,66861
https://en.wikipedia.org/wiki/Steven_Tyler,Steven Tyler,66838
https://en.wikipedia.org/wiki/William_H._Pitsenbarger,William H. Pitsenbarger,66835
https://en.wikipedia.org/wiki/Hero_(2019_Tamil_film),Hero (2019 Tamil film),66827
https://en.wikipedia.org/wiki/Spider-Man:_Far_From_Home,Spider-Man: Far From Home,66710
https://en.wikipedia.org/wiki/Sundar_Pichai,Sundar Pichai,66708
https://en.wikipedia.org/wiki/Harry_Styles,Harry Styles,66683
https://en.wikipedia.org/wiki/Kartik_Aaryan,Kartik Aaryan,66633
https://en.wikipedia.org/wiki/Charles_Melton_(actor),Charles Melton (actor),66568
https://en.wikipedia.org/wiki/List_of_Walt_Disney_Pictures_films,List of Walt Disney Pictures films,66534
https://en.wikipedia.org/wiki/David_Lynch,David Lynch,66498
https://en.wikipedia.org/wiki/Ben_Mendelsohn,Ben Mendelsohn,66497
https://en.wikipedia.org/wiki/Rick_and_Morty,Rick and Morty,66478
https://en.wikipedia.org/wiki/Minecraft,Minecraft,66462
https://en.wikipedia.org/wiki/Jeff_Goldblum,Jeff Goldblum,66449
https://en.wikipedia.org/wiki/Shameless_(American_TV_series),Shameless (American TV series),66425
https://en.wikipedia.org/wiki/Myanmar,Myanmar,66359
https://en.wikipedia.org/wiki/Alfred_Mendes,Alfred Mendes,66313
https://en.wikipedia.org/wiki/Arsenal_F.C.,Arsenal F.C.,66266
https://en.wikipedia.org/wiki/Super_Bowl_LI,Super Bowl LI,66263
https://en.wikipedia.org/wiki/Rajya_Sabha_TV,Rajya Sabha TV,66201
https://en.wikipedia.org/wiki/The_Lion_King_(2019_film),The Lion King (2019 film),66060
https://en.wikipedia.org/wiki/Profumo_affair,Profumo affair,66033
https://en.wikipedia.org/wiki/Ashley_Young,Ashley Young,66029
https://en.wikipedia.org/wiki/New7Wonders_of_the_World,New7Wonders of the World,66008
https://en.wikipedia.org/wiki/Ashton_Kutcher,Ashton Kutcher,65983
https://en.wikipedia.org/wiki/Don%27t_F**k_With_Cats:_Hunting_an_Internet_Killer,Don't F**k With Cats: Hunting an Internet Killer,65971
https://en.wikipedia.org/wiki/Robert_Kardashian,Robert Kardashian,65971
https://en.wikipedia.org/wiki/Robert_Pattinson,Robert Pattinson,65963
https://en.wikipedia.org/wiki/Mere_Paas_Tum_Ho,Mere Paas Tum Ho,65955
https://en.wikipedia.org/wiki/Rosa_Parks,Rosa Parks,65938
https://en.wikipedia.org/wiki/Nelson_Mandela,Nelson Mandela,65867
https://en.wikipedia.org/wiki/Watts_family_murders,Watts family murders,65857
https://en.wikipedia.org/wiki/Bill_Belichick,Bill Belichick,65857
https://en.wikipedia.org/wiki/Akshay_Kumar,Akshay Kumar,65668
https://en.wikipedia.org/wiki/Harley_Quinn,Harley Quinn,65649
https://en.wikipedia.org/wiki/Warren_Buffett,Warren Buffett,65639
https://en.wikipedia.org/wiki/6ix9ine,6ix9ine,65563
https://en.wikipedia.org/wiki/Shubh_Mangal_Zyada_Saavdhan,Shubh Mangal Zyada Saavdhan,65515
https://en.wikipedia.org/wiki/List_of_prime_ministers_of_India,List of prime ministers of India,65514
https://en.wikipedia.org/wiki/Michael_Douglas,Michael Douglas,65426
https://en.wikipedia.org/wiki/A_Fall_from_Grace_(2020_film),A Fall from Grace (2020 film),65359
